Duration,full_name,is_productive,is_work,status,timestamp_date,timestampEnd,timestampStart,color
0,Phillipe Gilbert,false,false,Logout,2023-11-22 00:00:00,2023-11-22 17:05:00,2023-11-22 17:05:00,#87C4FF
0,Phillipe Gilbert,false,false,Logout,2023-11-23 00:00:00,2023-11-23 16:56:00,2023-11-23 16:56:00,#87C4FF
0,Phillipe Gilbert,false,false,Logout,2023-11-24 00:00:00,2023-11-24 12:26:00,2023-11-24 12:26:00,#87C4FF
0,Phillipe Gilbert,false,false,Logout,2023-11-24 00:00:00,2023-11-24 15:56:00,2023-11-24 15:56:00,#87C4FF
0,Phillipe Gilbert,false,false,Logout,2023-11-27 00:00:00,2023-11-27 16:16:00,2023-11-27 16:16:00,#87C4FF
0,Phillipe Gilbert,false,false,Logout,2023-11-27 00:00:00,2023-11-27 16:58:00,2023-11-27 16:58:00,#87C4FF
0,Phillipe Gilbert,false,false,Logout,2023-11-28 00:00:00,2023-11-28 16:57:00,2023-11-28 16:57:00,#87C4FF
0,Phillipe Gilbert,false,false,Logout,2023-11-29 00:00:00,2023-11-29 16:55:00,2023-11-29 16:55:00,#87C4FF
0,Phillipe Gilbert,false,false,Logout,2023-11-30 00:00:00,2023-11-30 16:55:00,2023-11-30 16:55:00,#87C4FF
0,Steven Kruijswijk,false,false,Login,2023-11-22 00:00:00,2023-11-22 08:01:00,2023-11-22 08:01:00,#87C4FF
0,Steven Kruijswijk,false,false,Login,2023-11-22 00:00:00,2023-11-22 14:05:00,2023-11-22 14:05:00,#87C4FF
0,Steven Kruijswijk,false,false,Login,2023-11-22 00:00:00,2023-11-22 14:32:00,2023-11-22 14:32:00,#87C4FF
0,Steven Kruijswijk,false,false,Login,2023-11-22 00:00:00,2023-11-22 14:46:00,2023-11-22 14:46:00,#87C4FF
0,Steven Kruijswijk,false,false,Login,2023-11-22 00:00:00,2023-11-22 14:56:00,2023-11-22 14:56:00,#87C4FF
0,Steven Kruijswijk,false,false,Login,2023-11-22 00:00:00,2023-11-22 15:26:00,2023-11-22 15:26:00,#87C4FF
0,Steven Kruijswijk,false,false,Login,2023-11-23 00:00:00,2023-11-23 08:27:00,2023-11-23 08:27:00,#87C4FF
0,Steven Kruijswijk,false,false,Login,2023-11-23 00:00:00,2023-11-23 14:12:00,2023-11-23 14:12:00,#87C4FF
0,Steven Kruijswijk,false,false,Login,2023-11-24 00:00:00,2023-11-24 08:06:00,2023-11-24 08:06:00,#87C4FF
0,Steven Kruijswijk,false,false,Login,2023-11-27 00:00:00,2023-11-27 07:56:00,2023-11-27 07:56:00,#87C4FF
0,Steven Kruijswijk,false,false,Login,2023-11-28 00:00:00,2023-11-28 07:56:00,2023-11-28 07:56:00,#87C4FF
0,Steven Kruijswijk,false,false,Login,2023-11-29 00:00:00,2023-11-29 08:26:00,2023-11-29 08:26:00,#87C4FF
0,Steven Kruijswijk,false,false,Login,2023-11-30 00:00:00,2023-11-30 07:48:00,2023-11-30 07:48:00,#87C4FF
0,Steven Kruijswijk,false,false,Login,2023-11-30 00:00:00,2023-11-30 10:59:00,2023-11-30 10:59:00,#87C4FF
0,Steven Kruijswijk,false,false,Logout,2023-11-22 00:00:00,2023-11-22 14:01:00,2023-11-22 14:01:00,#87C4FF
0,Steven Kruijswijk,false,false,Logout,2023-11-22 00:00:00,2023-11-22 14:32:00,2023-11-22 14:32:00,#87C4FF
0,Steven Kruijswijk,false,false,Logout,2023-11-22 00:00:00,2023-11-22 14:46:00,2023-11-22 14:46:00,#87C4FF
0,Steven Kruijswijk,false,false,Logout,2023-11-22 00:00:00,2023-11-22 14:55:00,2023-11-22 14:55:00,#87C4FF
0,Steven Kruijswijk,false,false,Logout,2023-11-22 00:00:00,2023-11-22 15:07:00,2023-11-22 15:07:00,#87C4FF
0,Steven Kruijswijk,false,false,Logout,2023-11-22 00:00:00,2023-11-22 16:57:00,2023-11-22 16:57:00,#87C4FF
0,Steven Kruijswijk,false,false,Logout,2023-11-23 00:00:00,2023-11-23 14:12:00,2023-11-23 14:12:00,#87C4FF
0,Steven Kruijswijk,false,false,Logout,2023-11-23 00:00:00,2023-11-23 16:56:00,2023-11-23 16:56:00,#87C4FF
0,Steven Kruijswijk,false,false,Logout,2023-11-24 00:00:00,2023-11-24 15:58:00,2023-11-24 15:58:00,#87C4FF
0,Steven Kruijswijk,false,false,Logout,2023-11-27 00:00:00,2023-11-27 16:56:00,2023-11-27 16:56:00,#87C4FF
0,Steven Kruijswijk,false,false,Logout,2023-11-28 00:00:00,2023-11-28 17:05:00,2023-11-28 17:05:00,#87C4FF
0,Steven Kruijswijk,false,false,Logout,2023-11-29 00:00:00,2023-11-29 16:56:00,2023-11-29 16:56:00,#87C4FF
0,Steven Kruijswijk,false,false,Logout,2023-11-30 00:00:00,2023-11-30 16:56:00,2023-11-30 16:56:00,#87C4FF
1,Mark Cavendish,true,true,Dialing,2023-11-23 00:00:00,2023-11-23 11:19:00,2023-11-23 11:19:00,#87C4FF
1,Mark Cavendish,true,true,Dialing,2023-11-23 00:00:00,2023-11-23 11:40:00,2023-11-23 11:40:00,#87C4FF
1,Mark Cavendish,true,true,Dialing,2023-11-24 00:00:00,2023-11-24 15:59:00,2023-11-24 15:59:00,#87C4FF
1,Mark Cavendish,true,true,OnLine,2023-11-27 00:00:00,2023-11-27 14:15:00,2023-11-27 14:14:00,#87C4FF
1,Mark Cavendish,true,true,WrapUp,2023-11-22 00:00:00,2023-11-22 09:04:00,2023-11-22 09:04:00,#39A7FF
1,Mark Cavendish,true,true,WrapUp,2023-11-29 00:00:00,2023-11-29 10:38:00,2023-11-29 10:38:00,#39A7FF
1,Phillipe Gilbert,true,true,Dialing,2023-11-30 00:00:00,2023-11-30 09:10:00,2023-11-30 09:10:00,#87C4FF
1,Phillipe Gilbert,true,true,Dialing,2023-11-30 00:00:00,2023-11-30 11:30:00,2023-11-30 11:30:00,#87C4FF
1,Phillipe Gilbert,true,true,Waiting,2023-11-23 00:00:00,2023-11-23 11:15:00,2023-11-23 11:15:00,#87C4FF
1,Phillipe Gilbert,true,true,WrapUp,2023-11-22 00:00:00,2023-11-22 14:48:00,2023-11-22 14:48:00,#39A7FF
1,Phillipe Gilbert,true,true,WrapUp,2023-11-24 00:00:00,2023-11-24 14:23:00,2023-11-24 14:23:00,#39A7FF
1,Phillipe Gilbert,true,true,WrapUp,2023-11-29 00:00:00,2023-11-29 10:28:00,2023-11-29 10:28:00,#39A7FF
1,Phillipe Gilbert,true,true,WrapUp,2023-11-29 00:00:00,2023-11-29 10:29:00,2023-11-29 10:29:00,#39A7FF
1,Phillipe Gilbert,true,true,WrapUp,2023-11-29 00:00:00,2023-11-29 11:13:00,2023-11-29 11:13:00,#39A7FF
1,Phillipe Gilbert,true,true,WrapUp,2023-11-29 00:00:00,2023-11-29 12:02:00,2023-11-29 12:02:00,#39A7FF
1,Phillipe Gilbert,true,true,WrapUp,2023-11-29 00:00:00,2023-11-29 14:49:00,2023-11-29 14:49:00,#39A7FF
1,Phillipe Gilbert,true,true,WrapUp,2023-11-29 00:00:00,2023-11-29 15:13:00,2023-11-29 15:13:00,#39A7FF
1,Phillipe Gilbert,true,true,WrapUp,2023-11-29 00:00:00,2023-11-29 15:59:00,2023-11-29 15:59:00,#39A7FF
1,Steven Kruijswijk,true,true,Dialing,2023-11-24 00:00:00,2023-11-24 11:57:00,2023-11-24 11:57:00,#87C4FF
1,Steven Kruijswijk,true,true,WrapUp,2023-11-23 00:00:00,2023-11-23 14:11:00,2023-11-23 14:11:00,#39A7FF
1,Steven Kruijswijk,true,true,WrapUp,2023-11-29 00:00:00,2023-11-29 10:30:00,2023-11-29 10:30:00,#39A7FF
2,Mark Cavendish,false,false,Pause,2023-11-23 00:00:00,2023-11-23 08:22:00,2023-11-23 08:22:00,#F9B572
2,Mark Cavendish,false,false,Pause,2023-11-27 00:00:00,2023-11-27 08:20:00,2023-11-27 08:20:00,#F9B572
2,Mark Cavendish,true,true,Dialing,2023-11-22 00:00:00,2023-11-22 15:46:00,2023-11-22 15:46:00,#87C4FF
2,Mark Cavendish,true,true,Dialing,2023-11-23 00:00:00,2023-11-23 14:20:00,2023-11-23 14:20:00,#87C4FF
2,Mark Cavendish,true,true,Dialing,2023-11-24 00:00:00,2023-11-24 08:45:00,2023-11-24 08:45:00,#87C4FF
2,Mark Cavendish,true,true,Dialing,2023-11-28 00:00:00,2023-11-28 15:10:00,2023-11-28 15:10:00,#87C4FF
2,Mark Cavendish,true,true,Waiting,2023-11-22 00:00:00,2023-11-22 14:45:00,2023-11-22 14:44:00,#87C4FF
2,Mark Cavendish,true,true,Waiting,2023-11-23 00:00:00,2023-11-23 11:19:00,2023-11-23 11:19:00,#87C4FF
2,Mark Cavendish,true,true,WrapUp,2023-11-22 00:00:00,2023-11-22 09:27:00,2023-11-22 09:27:00,#39A7FF
2,Mark Cavendish,true,true,WrapUp,2023-11-24 00:00:00,2023-11-24 10:03:00,2023-11-24 10:03:00,#39A7FF
2,Mark Cavendish,true,true,WrapUp,2023-11-24 00:00:00,2023-11-24 12:07:00,2023-11-24 12:07:00,#39A7FF
2,Mark Cavendish,true,true,WrapUp,2023-11-27 00:00:00,2023-11-27 16:16:00,2023-11-27 16:16:00,#39A7FF
2,Mark Cavendish,true,true,WrapUp,2023-11-28 00:00:00,2023-11-28 10:52:00,2023-11-28 10:52:00,#39A7FF
2,Mark Cavendish,true,true,WrapUp,2023-11-28 00:00:00,2023-11-28 11:20:00,2023-11-28 11:20:00,#39A7FF
2,Mark Cavendish,true,true,WrapUp,2023-11-28 00:00:00,2023-11-28 14:16:00,2023-11-28 14:16:00,#39A7FF
2,Mark Cavendish,true,true,WrapUp,2023-11-29 00:00:00,2023-11-29 11:00:00,2023-11-29 11:00:00,#39A7FF
2,Mark Cavendish,true,true,WrapUp,2023-11-30 00:00:00,2023-11-30 11:10:00,2023-11-30 11:10:00,#39A7FF
2,Mark Cavendish,true,true,WrapUp,2023-11-30 00:00:00,2023-11-30 11:23:00,2023-11-30 11:23:00,#39A7FF
2,Mark Cavendish,true,true,WrapUp,2023-11-30 00:00:00,2023-11-30 12:06:00,2023-11-30 12:06:00,#39A7FF
2,Phillipe Gilbert,false,true,Pause - Break (short),2023-11-22 00:00:00,2023-11-22 12:59:00,2023-11-22 12:59:00,#F9B572
2,Phillipe Gilbert,true,true,Dialing,2023-11-23 00:00:00,2023-11-23 11:15:00,2023-11-23 11:15:00,#87C4FF
2,Phillipe Gilbert,true,true,Dialing,2023-11-23 00:00:00,2023-11-23 12:00:00,2023-11-23 11:59:00,#87C4FF
2,Phillipe Gilbert,true,true,Waiting,2023-11-22 00:00:00,2023-11-22 12:59:00,2023-11-22 12:59:00,#87C4FF
2,Phillipe Gilbert,true,true,Waiting,2023-11-23 00:00:00,2023-11-23 12:00:00,2023-11-23 11:59:00,#87C4FF
2,Phillipe Gilbert,true,true,Waiting,2023-11-23 00:00:00,2023-11-23 14:43:00,2023-11-23 14:43:00,#87C4FF
2,Phillipe Gilbert,true,true,Waiting,2023-11-29 00:00:00,2023-11-29 10:11:00,2023-11-29 10:11:00,#87C4FF
2,Phillipe Gilbert,true,true,Waiting,2023-11-30 00:00:00,2023-11-30 11:30:00,2023-11-30 11:30:00,#87C4FF
2,Phillipe Gilbert,true,true,WrapUp,2023-11-22 00:00:00,2023-11-22 09:22:00,2023-11-22 09:22:00,#39A7FF
2,Phillipe Gilbert,true,true,WrapUp,2023-11-22 00:00:00,2023-11-22 11:18:00,2023-11-22 11:18:00,#39A7FF
2,Phillipe Gilbert,true,true,WrapUp,2023-11-22 00:00:00,2023-11-22 14:59:00,2023-11-22 14:59:00,#39A7FF
2,Phillipe Gilbert,true,true,WrapUp,2023-11-23 00:00:00,2023-11-23 12:00:00,2023-11-23 12:00:00,#39A7FF
2,Phillipe Gilbert,true,true,WrapUp,2023-11-23 00:00:00,2023-11-23 12:02:00,2023-11-23 12:02:00,#39A7FF
2,Phillipe Gilbert,true,true,WrapUp,2023-11-24 00:00:00,2023-11-24 10:32:00,2023-11-24 10:32:00,#39A7FF
2,Phillipe Gilbert,true,true,WrapUp,2023-11-24 00:00:00,2023-11-24 11:32:00,2023-11-24 11:32:00,#39A7FF
2,Phillipe Gilbert,true,true,WrapUp,2023-11-24 00:00:00,2023-11-24 11:40:00,2023-11-24 11:40:00,#39A7FF
2,Phillipe Gilbert,true,true,WrapUp,2023-11-24 00:00:00,2023-11-24 11:46:00,2023-11-24 11:46:00,#39A7FF
2,Phillipe Gilbert,true,true,WrapUp,2023-11-27 00:00:00,2023-11-27 12:40:00,2023-11-27 12:40:00,#39A7FF
2,Phillipe Gilbert,true,true,WrapUp,2023-11-27 00:00:00,2023-11-27 13:37:00,2023-11-27 13:37:00,#39A7FF
2,Phillipe Gilbert,true,true,WrapUp,2023-11-27 00:00:00,2023-11-27 14:25:00,2023-11-27 14:25:00,#39A7FF
2,Phillipe Gilbert,true,true,WrapUp,2023-11-27 00:00:00,2023-11-27 14:26:00,2023-11-27 14:26:00,#39A7FF
2,Phillipe Gilbert,true,true,WrapUp,2023-11-27 00:00:00,2023-11-27 16:03:00,2023-11-27 16:03:00,#39A7FF
2,Phillipe Gilbert,true,true,WrapUp,2023-11-27 00:00:00,2023-11-27 16:09:00,2023-11-27 16:09:00,#39A7FF
2,Phillipe Gilbert,true,true,WrapUp,2023-11-28 00:00:00,2023-11-28 11:36:00,2023-11-28 11:36:00,#39A7FF
2,Phillipe Gilbert,true,true,WrapUp,2023-11-28 00:00:00,2023-11-28 14:13:00,2023-11-28 14:13:00,#39A7FF
2,Phillipe Gilbert,true,true,WrapUp,2023-11-28 00:00:00,2023-11-28 14:26:00,2023-11-28 14:26:00,#39A7FF
2,Phillipe Gilbert,true,true,WrapUp,2023-11-28 00:00:00,2023-11-28 16:57:00,2023-11-28 16:56:00,#39A7FF
2,Phillipe Gilbert,true,true,WrapUp,2023-11-29 00:00:00,2023-11-29 11:01:00,2023-11-29 11:01:00,#39A7FF
2,Phillipe Gilbert,true,true,WrapUp,2023-11-29 00:00:00,2023-11-29 11:58:00,2023-11-29 11:58:00,#39A7FF
2,Phillipe Gilbert,true,true,WrapUp,2023-11-29 00:00:00,2023-11-29 15:17:00,2023-11-29 15:17:00,#39A7FF
2,Phillipe Gilbert,true,true,WrapUp,2023-11-30 00:00:00,2023-11-30 15:04:00,2023-11-30 15:04:00,#39A7FF
2,Steven Kruijswijk,true,true,Dialing,2023-11-22 00:00:00,2023-11-22 11:16:00,2023-11-22 11:16:00,#87C4FF
2,Steven Kruijswijk,true,true,Dialing,2023-11-22 00:00:00,2023-11-22 13:30:00,2023-11-22 13:30:00,#87C4FF
2,Steven Kruijswijk,true,true,Dialing,2023-11-23 00:00:00,2023-11-23 12:07:00,2023-11-23 12:07:00,#87C4FF
2,Steven Kruijswijk,true,true,Dialing,2023-11-24 00:00:00,2023-11-24 09:51:00,2023-11-24 09:51:00,#87C4FF
2,Steven Kruijswijk,true,true,Dialing,2023-11-27 00:00:00,2023-11-27 11:12:00,2023-11-27 11:12:00,#87C4FF
2,Steven Kruijswijk,true,true,Dialing,2023-11-27 00:00:00,2023-11-27 16:45:00,2023-11-27 16:45:00,#87C4FF
2,Steven Kruijswijk,true,true,Dialing,2023-11-28 00:00:00,2023-11-28 11:00:00,2023-11-28 11:00:00,#87C4FF
2,Steven Kruijswijk,true,true,Dialing,2023-11-29 00:00:00,2023-11-29 08:55:00,2023-11-29 08:55:00,#87C4FF
2,Steven Kruijswijk,true,true,Dialing,2023-11-29 00:00:00,2023-11-29 09:33:00,2023-11-29 09:33:00,#87C4FF
2,Steven Kruijswijk,true,true,Dialing,2023-11-29 00:00:00,2023-11-29 09:42:00,2023-11-29 09:42:00,#87C4FF
2,Steven Kruijswijk,true,true,Dialing,2023-11-29 00:00:00,2023-11-29 10:20:00,2023-11-29 10:20:00,#87C4FF
2,Steven Kruijswijk,true,true,Dialing,2023-11-29 00:00:00,2023-11-29 10:21:00,2023-11-29 10:21:00,#87C4FF
2,Steven Kruijswijk,true,true,Dialing,2023-11-29 00:00:00,2023-11-29 13:20:00,2023-11-29 13:20:00,#87C4FF
2,Steven Kruijswijk,true,true,OnLine,2023-11-24 00:00:00,2023-11-24 11:45:00,2023-11-24 11:44:00,#87C4FF
2,Steven Kruijswijk,true,true,Waiting,2023-11-22 00:00:00,2023-11-22 11:16:00,2023-11-22 11:16:00,#87C4FF
2,Steven Kruijswijk,true,true,Waiting,2023-11-23 00:00:00,2023-11-23 12:07:00,2023-11-23 12:07:00,#87C4FF
2,Steven Kruijswijk,true,true,Waiting,2023-11-24 00:00:00,2023-11-24 09:51:00,2023-11-24 09:51:00,#87C4FF
2,Steven Kruijswijk,true,true,Waiting,2023-11-27 00:00:00,2023-11-27 11:12:00,2023-11-27 11:12:00,#87C4FF
2,Steven Kruijswijk,true,true,Waiting,2023-11-28 00:00:00,2023-11-28 11:00:00,2023-11-28 11:00:00,#87C4FF
2,Steven Kruijswijk,true,true,Waiting,2023-11-29 00:00:00,2023-11-29 09:33:00,2023-11-29 09:33:00,#87C4FF
2,Steven Kruijswijk,true,true,Waiting,2023-11-29 00:00:00,2023-11-29 09:42:00,2023-11-29 09:42:00,#87C4FF
2,Steven Kruijswijk,true,true,Waiting,2023-11-29 00:00:00,2023-11-29 10:20:00,2023-11-29 10:20:00,#87C4FF
2,Steven Kruijswijk,true,true,Waiting,2023-11-29 00:00:00,2023-11-29 13:20:00,2023-11-29 13:20:00,#87C4FF
2,Steven Kruijswijk,true,true,WrapUp,2023-11-22 00:00:00,2023-11-22 11:07:00,2023-11-22 11:07:00,#39A7FF
3,Mark Cavendish,false,false,Pause,2023-11-28 00:00:00,2023-11-28 09:45:00,2023-11-28 09:45:00,#F9B572
3,Mark Cavendish,true,true,Dialing,2023-11-22 00:00:00,2023-11-22 15:37:00,2023-11-22 15:37:00,#87C4FF
3,Mark Cavendish,true,true,Dialing,2023-11-29 00:00:00,2023-11-29 11:00:00,2023-11-29 11:00:00,#87C4FF
3,Mark Cavendish,true,true,Waiting,2023-11-29 00:00:00,2023-11-29 11:00:00,2023-11-29 11:00:00,#87C4FF
3,Mark Cavendish,true,true,WrapUp,2023-11-22 00:00:00,2023-11-22 15:10:00,2023-11-22 15:10:00,#39A7FF
3,Mark Cavendish,true,true,WrapUp,2023-11-24 00:00:00,2023-11-24 13:26:00,2023-11-24 13:26:00,#39A7FF
3,Mark Cavendish,true,true,WrapUp,2023-11-28 00:00:00,2023-11-28 12:30:00,2023-11-28 12:30:00,#39A7FF
3,Mark Cavendish,true,true,WrapUp,2023-11-30 00:00:00,2023-11-30 11:21:00,2023-11-30 11:21:00,#39A7FF
3,Phillipe Gilbert,true,true,Waiting,2023-11-24 00:00:00,2023-11-24 10:48:00,2023-11-24 10:48:00,#87C4FF
3,Phillipe Gilbert,true,true,Waiting,2023-11-24 00:00:00,2023-11-24 12:16:00,2023-11-24 12:16:00,#87C4FF
3,Phillipe Gilbert,true,true,WrapUp,2023-11-22 00:00:00,2023-11-22 11:19:00,2023-11-22 11:19:00,#39A7FF
3,Phillipe Gilbert,true,true,WrapUp,2023-11-22 00:00:00,2023-11-22 11:25:00,2023-11-22 11:25:00,#39A7FF
3,Phillipe Gilbert,true,true,WrapUp,2023-11-22 00:00:00,2023-11-22 11:26:00,2023-11-22 11:26:00,#39A7FF
3,Phillipe Gilbert,true,true,WrapUp,2023-11-22 00:00:00,2023-11-22 14:54:00,2023-11-22 14:53:00,#39A7FF
3,Phillipe Gilbert,true,true,WrapUp,2023-11-24 00:00:00,2023-11-24 14:01:00,2023-11-24 14:00:00,#39A7FF
3,Phillipe Gilbert,true,true,WrapUp,2023-11-24 00:00:00,2023-11-24 15:34:00,2023-11-24 15:34:00,#39A7FF
3,Phillipe Gilbert,true,true,WrapUp,2023-11-27 00:00:00,2023-11-27 14:36:00,2023-11-27 14:36:00,#39A7FF
3,Phillipe Gilbert,true,true,WrapUp,2023-11-28 00:00:00,2023-11-28 11:39:00,2023-11-28 11:39:00,#39A7FF
3,Phillipe Gilbert,true,true,WrapUp,2023-11-29 00:00:00,2023-11-29 14:00:00,2023-11-29 14:00:00,#39A7FF
3,Phillipe Gilbert,true,true,WrapUp,2023-11-30 00:00:00,2023-11-30 11:30:00,2023-11-30 11:30:00,#39A7FF
3,Steven Kruijswijk,false,false,Pause,2023-11-29 00:00:00,2023-11-29 08:26:00,2023-11-29 08:26:00,#F9B572
3,Steven Kruijswijk,true,true,Dialing,2023-11-22 00:00:00,2023-11-22 11:07:00,2023-11-22 11:07:00,#87C4FF
3,Steven Kruijswijk,true,true,Dialing,2023-11-22 00:00:00,2023-11-22 11:15:00,2023-11-22 11:15:00,#87C4FF
3,Steven Kruijswijk,true,true,Dialing,2023-11-22 00:00:00,2023-11-22 14:08:00,2023-11-22 14:07:00,#87C4FF
3,Steven Kruijswijk,true,true,Dialing,2023-11-23 00:00:00,2023-11-23 11:34:00,2023-11-23 11:34:00,#87C4FF
3,Steven Kruijswijk,true,true,Dialing,2023-11-23 00:00:00,2023-11-23 14:13:00,2023-11-23 14:13:00,#87C4FF
3,Steven Kruijswijk,true,true,Dialing,2023-11-23 00:00:00,2023-11-23 14:30:00,2023-11-23 14:30:00,#87C4FF
3,Steven Kruijswijk,true,true,Dialing,2023-11-24 00:00:00,2023-11-24 11:30:00,2023-11-24 11:30:00,#87C4FF
3,Steven Kruijswijk,true,true,Dialing,2023-11-28 00:00:00,2023-11-28 08:46:00,2023-11-28 08:46:00,#87C4FF
3,Steven Kruijswijk,true,true,Dialing,2023-11-29 00:00:00,2023-11-29 09:34:00,2023-11-29 09:34:00,#87C4FF
3,Steven Kruijswijk,true,true,Dialing,2023-11-29 00:00:00,2023-11-29 09:53:00,2023-11-29 09:53:00,#87C4FF
3,Steven Kruijswijk,true,true,Dialing,2023-11-29 00:00:00,2023-11-29 10:02:00,2023-11-29 10:02:00,#87C4FF
3,Steven Kruijswijk,true,true,Dialing,2023-11-29 00:00:00,2023-11-29 10:46:00,2023-11-29 10:46:00,#87C4FF
3,Steven Kruijswijk,true,true,Dialing,2023-11-30 00:00:00,2023-11-30 14:37:00,2023-11-30 14:37:00,#87C4FF
3,Steven Kruijswijk,true,true,OnLine,2023-11-28 00:00:00,2023-11-28 11:15:00,2023-11-28 11:15:00,#87C4FF
3,Steven Kruijswijk,true,true,OnLine,2023-11-29 00:00:00,2023-11-29 10:20:00,2023-11-29 10:20:00,#87C4FF
3,Steven Kruijswijk,true,true,Waiting,2023-11-22 00:00:00,2023-11-22 11:07:00,2023-11-22 11:07:00,#87C4FF
3,Steven Kruijswijk,true,true,Waiting,2023-11-22 00:00:00,2023-11-22 11:15:00,2023-11-22 11:15:00,#87C4FF
3,Steven Kruijswijk,true,true,Waiting,2023-11-22 00:00:00,2023-11-22 13:30:00,2023-11-22 13:30:00,#87C4FF
3,Steven Kruijswijk,true,true,Waiting,2023-11-23 00:00:00,2023-11-23 11:34:00,2023-11-23 11:34:00,#87C4FF
3,Steven Kruijswijk,true,true,Waiting,2023-11-23 00:00:00,2023-11-23 14:13:00,2023-11-23 14:13:00,#87C4FF
